om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc,Nearest Radar Station
618366,2019,9,10,2019-09-10,22:24:00,3,SD,46,0,2,0,0,1200000.0,0.0,43.4752,-96.7471,43.4849,-96.7372,0.9,50,1,1,1,83,0,0,0,0,KFSD
618367,2019,9,10,2019-09-10,22:24:00,3,SD,46,0,2,8,0,6800000.0,0.0,43.4904,-96.7875,43.4916,-96.775,0.63,50,1,1,1,83,0,0,0,0,KFSD
618368,2019,9,10,2019-09-10,22:28:00,3,SD,46,0,2,0,0,3000000.0,0.0,43.516,-96.7611,43.5087,-96.7515,0.7,75,1,1,1,99,0,0,0,0,KFSD
618369,2019,9,11,2019-09-11,05:22:00,3,MN,27,0,1,0,0,175000.0,0.0,44.0347,-91.6605,44.036,-91.6577,0.17,80,1,1,1,169,0,0,0,0,KARX
618370,2019,9,11,2019-09-11,17:43:00,3,MI,26,0,0,0,0,0.0,0.0,42.9723,-85.6682,42.9724,-85.6672,0.05,25,1,1,1,81,0,0,0,0,KGRR
618371,2019,9,11,2019-09-11,18:58:00,3,CO,8,0,2,0,0,0.0,0.0,40.73,-103.0,40.73,-103.0,0.5,440,1,1,1,75,0,0,0,0,KDDC
618372,2019,9,11,2019-09-11,19:00:00,3,CO,8,0,2,0,0,0.0,0.0,40.71,-102.95,40.71,-102.95,0.1,75,1,1,1,75,0,0,0,0,KDDC
618373,2019,9,12,2019-09-12,15:49:00,3,IA,19,0,0,0,0,60000.0,0.0,43.0915,-91.7879,43.1059,-91.7357,2.82,150,1,1,1,191,0,0,0,0,KARX
618374,2019,9,12,2019-09-12,16:34:00,3,IA,19,0,0,0,0,30000.0,3000.0,42.9688,-91.4648,43.0183,-91.4159,4.22,40,1,1,1,43,0,0,0,0,KARX
618375,2019,9,16,2019-09-16,14:55:00,3,AZ,4,0,0,0,0,0.0,0.0,32.7,-111.84,32.7,-111.84,0.1,10,1,1,1,21,0,0,0,0,KDYX
618376,2019,9,18,2019-09-18,15:56:00,3,TX,48,0,1,0,0,300000.0,0.0,29.8409,-95.0007,29.8358,-94.9505,3.04,30,1,1,1,201,0,0,0,0,KHGX
618377,2019,9,19,2019-09-19,10:02:00,3,LA,22,0,0,0,0,20000.0,0.0,29.9865,-93.3974,29.99,-93.3882,0.6,50,1,1,1,23,0,0,0,0,KLCH
618378,2019,9,20,2019-09-20,17:00:00,3,ND,38,0,0,0,0,0.0,0.0,48.62,-99.36,48.62,-99.36,0.1,25,1,1,1,95,0,0,0,0,KMVX
618379,2019,9,20,2019-09-20,18:05:00,3,NE,31,0,-9,0,0,0.0,0.0,42.09,-103.19,42.09,-103.39,10.25,20,1,1,1,13,0,0,0,0,KUEX
618380,2019,9,21,2019-09-21,15:48:00,3,KS,20,0,-9,0,0,0.0,0.0,37.22,-96.5,37.22,-96.5,0.5,25,1,1,1,19,0,0,0,0,KICT
618381,2019,9,21,2019-09-21,16:01:00,3,MN,27,0,0,0,0,0.0,10000.0,45.7518,-93.3108,45.7623,-93.2902,1.23,80,1,1,1,65,0,0,0,0,KMPX
618382,2019,9,21,2019-09-21,17:12:00,3,KS,20,0,1,0,0,5000.0,0.0,37.38,-96.12,37.38,-96.0982,1.2,75,1,1,1,49,0,0,0,0,KINX
618383,2019,9,21,2019-09-21,17:16:00,3,KS,20,0,-9,0,0,0.0,0.0,37.39,-96.11,37.39,-96.11,0.5,25,1,1,1,49,0,0,0,0,KINX
618384,2019,9,21,2019-09-21,23:53:00,3,IA,19,0,-9,0,0,0.0,200.0,41.6882,-93.4278,41.7025,-93.4037,1.59,25,1,1,1,153,0,0,0,0,KDMX
618385,2019,9,22,2019-09-22,00:03:00,3,IA,19,0,-9,0,0,0.0,100.0,41.7723,-93.3182,41.7832,-93.316,0.76,25,1,1,1,99,0,0,0,0,KDMX
618386,2019,9,22,2019-09-22,16:29:00,3,MO,29,0,0,0,0,0.0,0.0,38.9248,-94.2433,38.9243,-94.2409,0.13,10,1,1,1,95,0,0,0,0,KEAX
618387,2019,9,23,2019-09-23,13:06:00,3,AZ,4,0,0,0,0,20000.0,0.0,33.89,-112.04,33.9028,-112.0309,1.03,100,1,1,1,13,0,0,0,0,KDDC
618388,2019,9,23,2019-09-23,19:23:00,3,AZ,4,0,0,0,0,0.0,0.0,32.87,-111.88,32.8761,-111.8743,0.53,50,1,1,1,21,0,0,0,0,KDYX
618389,2019,9,23,2019-09-23,22:23:00,3,AZ,4,0,1,5,0,250000.0,0.0,32.2682,-109.8966,32.2858,-109.8759,1.71,580,1,1,1,3,0,0,0,0,KDYX
618390,2019,9,24,2019-09-24,16:30:00,3,TX,48,0,-9,0,0,0.0,0.0,31.3546,-105.3635,31.3568,-105.3603,0.24,10,1,1,1,229,0,0,0,0,KDYX
618391,2019,9,24,2019-09-24,16:31:00,3,IA,19,0,-9,0,0,0.0,0.0,42.4127,-95.5636,42.4129,-95.5632,0.02,10,1,1,1,93,0,0,0,0,KOAX
618392,2019,9,24,2019-09-24,16:42:00,3,IA,19,0,-9,0,0,0.0,0.0,42.4311,-95.5237,42.4351,-95.5117,0.67,10,1,1,1,93,0,0,0,0,KOAX
618393,2019,9,24,2019-09-24,16:57:00,3,IA,19,0,-9,0,0,0.0,0.0,41.7957,-95.6863,41.7965,-95.686,0.05,25,1,1,1,85,0,0,0,0,KOAX
618394,2019,9,24,2019-09-24,17:45:00,3,WI,55,0,3,3,0,3250000.0,0.0,44.8649,-91.6908,44.9106,-91.5639,6.97,725,1,1,1,33,17,0,0,0,KARX
618395,2019,9,24,2019-09-24,18:23:00,3,KS,20,0,0,0,0,0.0,0.0,37.41,-98.64,37.42,-98.63,0.8,50,1,1,1,7,0,0,0,0,KVNX
618396,2019,9,24,2019-09-24,18:58:00,3,MN,27,0,0,0,0,250000.0,0.0,44.443,-92.2769,44.4534,-92.2604,1.09,35,1,1,1,157,0,0,0,0,KARX
618397,2019,9,24,2019-09-24,20:26:00,3,WI,55,0,1,0,0,255000.0,0.0,44.711,-90.6427,44.7367,-90.5543,4.69,60,1,1,1,19,0,0,0,0,KARX
618398,2019,9,25,2019-09-25,19:23:00,3,AZ,4,0,0,0,0,0.0,0.0,32.87,-111.88,32.8788,-111.875,0.67,50,1,1,1,13,0,0,0,0,KDYX
618399,2019,9,27,2019-09-27,18:56:00,3,KS,20,0,0,0,0,0.0,0.0,38.8046,-95.5201,38.8059,-95.5171,0.19,50,1,1,1,139,0,0,0,0,KTWX
618400,2019,9,27,2019-09-27,19:22:00,3,IL,17,0,0,0,0,85000.0,0.0,40.5804,-89.9402,40.5716,-89.9064,1.88,100,1,1,1,57,0,0,0,0,KILX
618401,2019,9,28,2019-09-28,18:37:00,3,CA,6,0,0,0,0,0.0,0.0,38.579,-121.75,38.579,-121.75,1.7,1,1,1,1,113,0,0,0,0,KDDC
618402,2019,9,29,2019-09-29,15:18:00,3,IL,17,0,0,0,0,0.0,20000.0,40.3071,-89.5167,40.3023,-89.4652,2.73,50,1,1,1,107,0,0,0,0,KILX
618403,2019,9,30,2019-09-30,11:30:00,3,PR,72,0,0,0,0,0.0,0.0,18.4058,-66.153,18.4058,-66.153,0.1,5,1,1,1,21,0,0,0,0,TJUA
618319,2019,9,1,2019-09-01,13:31:00,3,IL,17,0,0,0,0,0.0,0.0,39.2051,-88.4484,39.2088,-88.445,0.31,20,1,1,1,35,0,0,0,0,KILX
618320,2019,9,2,2019-09-02,14:33:00,3,NY,36,0,0,0,0,75000.0,0.0,40.8417,-72.8313,40.8646,-72.8235,1.63,50,1,1,1,103,0,0,0,0,KOKX
618321,2019,9,2,2019-09-02,20:47:00,3,MN,27,0,1,0,0,250000.0,0.0,45.0516,-94.1122,45.0508,-94.091,1.04,90,1,1,1,171,0,0,0,0,KMPX
618322,2019,9,2,2019-09-02,21:08:00,3,MN,27,0,1,0,0,275000.0,0.0,44.9632,-93.7922,44.952,-93.7149,3.87,210,1,1,1,19,53,0,0,0,KMPX
618323,2019,9,3,2019-09-03,17:39:00,3,IL,17,0,1,1,0,0.0,0.0,42.4113,-87.8624,42.403,-87.8029,3.1,200,1,1,1,97,0,0,0,0,KLOT
618324,2019,9,4,2019-09-04,15:40:00,3,CT,9,0,1,0,0,25000.0,0.0,41.828,-72.357,41.799,-72.297,3.2,50,1,1,1,13,0,0,0,0,KOKX
618325,2019,9,5,2019-09-05,02:37:00,3,SC,45,0,1,0,0,200000.0,0.0,33.8679,-78.6147,33.8919,-78.6925,4.76,75,1,1,1,51,0,0,0,0,KLTX
618326,2019,9,5,2019-09-05,03:19:00,3,NC,37,0,0,0,0,5000.0,0.0,33.9687,-77.9403,34.0011,-78.0007,4.12,35,1,1,1,19,0,0,0,0,KLTX
618327,2019,9,5,2019-09-05,03:23:00,3,NC,37,0,1,0,0,10000.0,0.0,34.0623,-78.265,34.0768,-78.3061,2.56,50,1,1,1,19,0,0,0,0,KLTX
618328,2019,9,5,2019-09-05,03:45:00,3,SC,45,0,0,0,0,10000.0,0.0,33.669,-79.0569,33.6683,-79.0583,0.09,15,1,1,1,51,0,0,0,0,KLTX
618329,2019,9,5,2019-09-05,04:17:00,3,NC,37,0,0,0,0,5000.0,0.0,34.2214,-77.8995,34.2484,-77.9278,2.47,20,1,1,1,129,0,0,0,0,KLTX
618330,2019,9,5,2019-09-05,04:37:00,3,SC,45,0,0,0,0,200000.0,0.0,33.8371,-78.6725,33.8359,-78.6775,0.3,25,1,1,1,51,0,0,0,0,KLTX
618331,2019,9,5,2019-09-05,04:37:00,3,NC,37,0,0,0,0,30000.0,0.0,34.2519,-78.2469,34.2621,-78.2819,2.12,50,1,1,1,47,0,0,0,0,KLTX
618332,2019,9,5,2019-09-05,04:39:00,3,NC,37,0,0,0,0,50000.0,0.0,34.2749,-77.8726,34.2777,-77.8769,0.31,25,1,1,1,129,0,0,0,0,KLTX
618333,2019,9,5,2019-09-05,04:58:00,3,NC,37,0,0,0,0,25000.0,0.0,34.1029,-77.8821,34.1054,-77.8881,0.38,30,1,1,1,129,0,0,0,0,KLTX
618334,2019,9,5,2019-09-05,04:58:00,3,NC,37,0,2,1,0,2000000.0,0.0,33.8736,-78.4796,33.9503,-78.613,9.31,200,1,1,1,19,0,0,0,0,KLTX
618335,2019,9,5,2019-09-05,05:21:00,3,NC,37,0,0,0,0,20000.0,0.0,34.4195,-78.2565,34.4641,-78.3227,4.87,40,1,1,1,17,0,0,0,0,KLTX
618336,2019,9,5,2019-09-05,05:45:00,3,NC,37,0,0,0,0,5000.0,0.0,34.4843,-77.8268,34.5431,-77.9298,7.13,40,1,1,1,141,0,0,0,0,KLTX
618337,2019,9,5,2019-09-05,05:56:00,3,NC,37,0,0,0,0,100000.0,0.0,34.3305,-77.7512,34.3327,-77.7601,0.53,30,1,1,1,141,0,0,0,0,KLTX
618338,2019,9,5,2019-09-05,07:02:00,3,NC,37,0,2,0,0,0.0,0.0,34.6564,-77.0524,34.7957,-77.2154,13.0,200,1,1,1,31,0,0,0,0,KMHX
618339,2019,9,5,2019-09-05,09:48:00,3,NC,37,0,1,1,0,500000.0,0.0,34.278,-77.734,34.304,-77.773,2.86,100,1,1,1,129,0,0,0,0,KLTX
618340,2019,9,5,2019-09-05,10:19:00,3,NC,37,0,1,0,0,10000.0,0.0,34.4051,-77.9361,34.4416,-78.0205,5.43,60,1,1,1,141,0,0,0,0,KLTX
618341,2019,9,5,2019-09-05,10:37:00,3,NC,37,0,-9,0,0,0.0,0.0,35.1705,-77.745,35.1705,-77.745,0.1,50,1,1,1,107,0,0,0,0,KRAX
618342,2019,9,5,2019-09-05,11:10:00,3,NC,37,0,0,0,0,5000.0,0.0,34.6028,-77.7754,34.6222,-77.8491,4.4,20,1,1,1,141,0,0,0,0,KLTX
618343,2019,9,5,2019-09-05,11:52:00,3,NC,37,0,0,0,0,150000.0,0.0,35.3348,-78.0654,35.3258,-78.0673,0.63,125,1,1,1,191,0,0,0,0,KRAX
618344,2019,9,5,2019-09-05,12:30:00,3,NC,37,0,0,0,0,0.0,0.0,35.3502,-77.1198,35.3801,-77.2152,5.7,75,1,1,1,49,0,0,0,0,KMHX
618345,2019,9,5,2019-09-05,14:07:00,3,NC,37,0,1,0,0,20000.0,50000.0,35.6821,-77.8204,35.6813,-77.8355,0.85,200,1,1,1,195,0,0,0,0,KRAX
618346,2019,9,5,2019-09-05,14:31:00,3,NC,37,0,0,0,0,50000.0,0.0,35.5033,-78.3401,35.5042,-78.3382,0.12,50,1,1,1,101,0,0,0,0,KRAX
618347,2019,9,5,2019-09-05,15:00:00,3,NC,37,0,0,0,0,0.0,0.0,35.1061,-77.038,35.1069,-77.0391,0.1,75,1,1,1,49,0,0,0,0,KMHX
618348,2019,9,5,2019-09-05,22:38:00,3,NC,37,0,0,0,0,0.0,15000.0,36.27,-76.4402,36.2701,-76.4419,0.1,50,1,1,1,143,0,0,0,0,KAKQ
618349,2019,9,5,2019-09-05,22:44:00,3,NC,37,0,0,0,0,25000.0,0.0,36.25,-76.5,36.2501,-76.5017,0.1,50,1,1,1,143,0,0,0,0,KAKQ
618350,2019,9,6,2019-09-06,15:35:00,3,CO,8,0,0,0,0,0.0,0.0,39.53,-104.88,39.53,-104.88,0.01,25,1,1,1,35,0,0,0,0,KDDC
618351,2019,9,8,2019-09-08,17:41:00,3,CO,8,0,0,0,0,0.0,0.0,39.85,-104.69,39.85,-104.69,0.01,25,1,1,1,31,0,0,0,0,KDDC
618352,2019,9,8,2019-09-08,17:53:00,3,CO,8,0,0,0,0,0.0,0.0,39.99,-104.61,39.99,-104.61,0.01,25,1,1,1,1,0,0,0,0,KDDC
618353,2019,9,8,2019-09-08,19:44:00,3,OR,41,0,0,0,0,8000.0,2000.0,45.6078,-122.8707,45.6092,-122.8698,0.11,120,1,1,1,51,0,0,0,0,KDDC
618354,2019,9,9,2019-09-09,14:37:00,3,SD,46,0,0,0,0,0.0,0.0,44.8943,-97.2062,44.9164,-97.1637,2.58,20,1,1,1,29,0,0,0,0,KABR
618355,2019,9,9,2019-09-09,14:39:00,3,SD,46,0,0,0,0,0.0,0.0,44.7497,-97.2096,44.7813,-97.162,3.2,40,1,1,1,57,0,0,0,0,KFSD
618356,2019,9,9,2019-09-09,15:32:00,3,IA,19,0,-9,0,0,0.0,0.0,41.6969,-93.9581,41.7117,-93.9404,1.37,10,1,1,1,49,0,0,0,0,KDMX
618357,2019,9,9,2019-09-09,15:33:00,3,IA,19,0,-9,0,0,0.0,0.0,41.7542,-94.017,41.7914,-93.9926,2.86,10,1,1,1,49,0,0,0,0,KDMX
618358,2019,9,9,2019-09-09,17:55:00,3,SD,46,0,0,0,0,0.0,0.0,45.3805,-97.5119,45.3812,-97.5101,0.1,10,1,1,1,37,0,0,0,0,KABR
618359,2019,9,9,2019-09-09,19:03:00,3,SD,46,0,1,0,0,0.0,0.0,45.4083,-97.7402,45.4099,-97.7082,1.56,80,1,1,1,37,0,0,0,0,KABR
618360,2019,9,9,2019-09-09,19:14:00,3,SD,46,0,0,0,0,0.0,0.0,45.4261,-97.6842,45.4281,-97.6815,0.19,10,1,1,1,37,0,0,0,0,KABR
619557,2020,10,10,2020-10-10,04:01:00,3,AL,1,0,0,0,0,0.0,0.0,30.4803,-88.2508,30.4814,-88.2505,0.08,25,1,1,1,97,0,0,0,0,KMOB
619558,2020,10,10,2020-10-10,05:40:00,3,WA,53,0,1,0,0,0.0,0.0,47.3688,-123.9473,47.3715,-123.9383,0.5,30,1,1,1,27,0,0,0,0,KABR
619559,2020,10,10,2020-10-10,14:34:00,3,GA,13,0,1,0,0,250000.0,0.0,33.587,-83.877,33.607,-83.884,1.44,75,1,1,1,217,0,0,0,0,KFFC
619560,2020,10,10,2020-10-10,15:14:00,3,AL,1,0,0,0,0,0.0,0.0,32.9462,-85.3531,32.9557,-85.3515,0.67,125,1,1,1,17,0,0,0,0,KMXX
619561,2020,10,10,2020-10-10,16:12:00,3,GA,13,0,0,0,0,100000.0,0.0,33.365,-84.811,33.37,-84.811,0.35,90,1,1,1,77,0,0,0,0,KFFC
619562,2020,10,10,2020-10-10,16:18:00,3,GA,13,0,0,0,0,50000.0,0.0,33.402,-84.793,33.4156,-84.7895,0.96,90,1,1,1,77,0,0,0,0,KFFC
619563,2020,10,10,2020-10-10,16:27:00,3,GA,13,0,0,0,0,50000.0,0.0,33.1031,-84.4262,33.1331,-84.4181,2.13,200,1,1,1,231,0,0,0,0,KFFC
619564,2020,10,10,2020-10-10,17:45:00,3,GA,13,0,0,0,0,40000.0,0.0,33.564,-84.3056,33.5711,-84.3102,0.56,150,1,1,1,63,0,0,0,0,KFFC
619565,2020,10,10,2020-10-10,18:16:00,3,GA,13,0,0,0,0,250000.0,0.0,33.7263,-84.2122,33.7495,-84.2212,1.68,250,1,1,1,89,0,0,0,0,KFFC
619566,2020,10,10,2020-10-10,18:43:00,3,GA,13,0,0,0,0,100000.0,0.0,33.9028,-84.0983,33.9102,-84.1055,0.66,200,1,1,1,135,0,0,0,0,KFFC
619567,2020,10,11,2020-10-11,13:20:00,3,SC,45,0,1,0,0,30000.0,0.0,34.3643,-79.5002,34.3683,-79.4929,0.5,40,1,1,1,33,0,0,0,0,KLTX
619568,2020,10,11,2020-10-11,14:19:00,3,SC,45,0,1,1,0,150000.0,0.0,33.8767,-79.0725,33.8809,-79.0711,0.3,30,1,1,1,51,0,0,0,0,KLTX
619569,2020,10,11,2020-10-11,14:31:00,3,SC,45,0,0,0,0,20000.0,0.0,33.8148,-79.0196,33.8334,-78.9871,2.27,20,1,1,1,51,0,0,0,0,KLTX
619570,2020,10,11,2020-10-11,15:51:00,3,NC,37,0,1,0,0,60000.0,0.0,34.1129,-78.6586,34.1723,-78.5948,5.49,30,1,1,1,47,0,0,0,0,KLTX
619571,2020,10,23,2020-10-23,14:18:00,3,KY,21,0,-9,0,0,0.0,0.0,36.9407,-88.7891,36.9415,-88.7829,0.35,30,1,1,1,83,0,0,0,0,KPAH
619572,2020,10,28,2020-10-28,17:09:00,3,MS,28,0,1,0,0,30000.0,0.0,33.1392,-88.5032,33.2099,-88.5219,5.0,150,1,1,1,103,0,0,0,0,KGWX
619554,2020,10,7,2020-10-07,13:14:00,3,NY,36,0,0,0,0,15000.0,2000.0,42.9012,-74.6256,42.9005,-74.6237,0.11,20,1,1,1,57,0,0,0,0,KENX
619555,2020,10,7,2020-10-07,15:50:00,3,MA,25,0,0,0,0,6000.0,0.0,42.1842,-71.3733,42.1815,-71.3636,0.53,50,1,1,1,21,0,0,0,0,KBOX
619556,2020,10,9,2020-10-09,15:34:00,3,MS,28,0,0,0,0,2000.0,0.0,31.4343,-90.7235,31.4383,-90.7349,0.73,100,1,1,1,37,0,0,0,0,KJAN
619573,2020,11,10,2020-11-10,13:45:00,3,IL,17,0,1,0,0,0.0,0.0,41.1699,-90.8965,41.3974,-90.6479,20.34,50,1,1,1,131,161,0,0,0,KDVN
619574,2020,11,10,2020-11-10,14:02:00,3,IL,17,0,1,0,0,0.0,0.0,41.1233,-90.6691,41.1296,-90.6631,0.54,30,1,1,1,131,0,0,0,0,KDVN
619575,2020,11,10,2020-11-10,14:20:00,3,OR,41,0,0,0,0,40000.0,0.0,45.86,-122.85,45.8552,-122.836,1.7,200,1,1,1,9,0,0,0,0,KDDC
619576,2020,11,10,2020-11-10,14:38:00,3,IL,17,0,1,0,0,0.0,0.0,41.7506,-90.2019,41.7533,-90.1984,0.26,100,1,1,1,195,0,0,0,0,KDVN
619577,2020,11,10,2020-11-10,14:42:00,3,IL,17,0,1,0,0,0.0,0.0,41.4094,-90.0609,41.4128,-90.0569,0.32,30,1,1,1,73,0,0,0,0,KDVN
619578,2020,11,10,2020-11-10,14:50:00,3,IL,17,0,1,0,0,0.0,0.0,41.7479,-89.8849,41.7801,-89.8342,3.47,100,1,1,1,195,0,0,0,0,KDVN
619579,2020,11,10,2020-11-10,15:00:00,3,IL,17,0,1,0,0,0.0,0.0,41.8512,-89.9391,41.9094,-89.9101,4.28,100,1,1,1,195,0,0,0,0,KDVN
619580,2020,11,10,2020-11-10,16:19:00,3,IL,17,0,0,0,0,0.0,0.0,41.67,-88.75,41.77,-88.61,9.99,50,1,1,1,37,0,0,0,0,KLOT
619581,2020,11,10,2020-11-10,16:39:00,3,IL,17,0,0,0,0,0.0,0.0,41.91,-88.53,41.94,-88.47,3.72,50,1,1,1,89,0,0,0,0,KLOT
619582,2020,11,11,2020-11-11,11:18:00,3,FL,12,0,0,0,0,0.0,0.0,27.43,-82.3,27.43,-82.2942,0.36,100,1,1,1,81,0,0,0,0,KTBW
619583,2020,11,15,2020-11-15,01:15:00,3,AR,5,0,1,4,0,40000.0,0.0,35.2191,-92.0579,35.2175,-92.0233,2.0,150,1,1,1,145,0,0,0,0,KLZK
619584,2020,11,18,2020-11-18,15:55:00,3,CA,6,0,0,0,0,0.0,0.0,39.65,-121.56,39.6555,-121.5651,0.47,3,1,1,1,7,0,0,0,0,KDDC
619585,2020,11,18,2020-11-18,17:30:00,3,CA,6,0,0,0,0,0.0,0.0,38.63,-121.0,38.6452,-120.921,4.39,2,1,1,1,17,0,0,0,0,KDDC
619586,2020,11,24,2020-11-24,20:51:00,3,TX,48,0,2,5,0,0.0,0.0,32.692,-97.1472,32.7204,-97.0684,5.05,150,1,1,1,439,0,0,0,0,KFWS
619587,2020,11,24,2020-11-24,20:54:00,3,OK,40,0,1,0,0,50000.0,0.0,35.104,-95.316,35.124,-95.269,3.0,200,1,1,1,61,0,0,0,0,KSRX
619588,2020,11,24,2020-11-24,21:50:00,3,OK,40,0,1,0,0,5000.0,0.0,35.258,-94.609,35.281,-94.545,4.0,250,1,1,1,79,0,0,0,0,KSRX
619589,2020,11,25,2020-11-25,01:51:00,3,TX,48,0,1,0,0,0.0,0.0,32.0795,-94.1294,32.0831,-94.1249,0.36,75,1,1,1,365,0,0,0,0,KSHV
619590,2020,11,25,2020-11-25,07:21:00,3,MS,28,0,1,0,0,10000.0,0.0,32.3304,-90.2593,32.3406,-90.2557,0.74,175,1,1,1,49,0,0,0,0,KJAN
619591,2020,11,27,2020-11-27,14:57:00,3,MS,28,0,1,0,0,0.0,0.0,31.1716,-90.5012,31.1833,-90.4707,2.0,50,1,1,1,113,0,0,0,0,KLIX
619592,2020,11,30,2020-11-30,02:10:00,3,FL,12,0,1,0,0,100000.0,0.0,30.5923,-83.5222,30.6365,-83.4448,5.52,475,1,1,1,79,0,0,0,0,KVAX
619593,2020,11,30,2020-11-30,05:00:00,3,FL,12,0,-9,0,0,1000.0,0.0,28.1,-82.69,28.2,-82.52,12.45,50,1,1,1,103,101,0,0,0,KTBW
619594,2020,11,30,2020-11-30,13:37:00,3,MD,24,0,1,0,0,0.0,0.0,39.644,-76.063,39.603,-76.097,3.36,75,1,1,1,15,0,0,0,0,KDOX
619595,2020,11,30,2020-11-30,14:13:00,3,MD,24,0,0,0,0,0.0,0.0,39.0675,-75.852,39.122,-75.782,5.32,75,1,1,1,11,0,0,0,0,KDOX
619596,2020,11,30,2020-11-30,14:52:00,3,PA,42,0,0,0,0,0.0,0.0,40.23,-75.24,40.24,-75.23,0.87,100,1,1,1,91,0,0,0,0,KDIX
619597,2020,12,13,2020-12-13,18:35:00,3,LA,22,0,1,0,0,0.0,0.0,30.8218,-92.1309,30.8221,-92.1128,1.07,106,1,1,1,97,0,0,0,0,KPOE
619598,2020,12,14,2020-12-14,01:02:00,3,AL,1,0,0,0,0,0.0,0.0,33.3636,-86.9426,33.3673,-86.861,4.8,350,1,1,1,73,0,0,0,0,KBMX
619599,2020,12,16,2020-12-16,14:49:00,3,FL,12,0,2,0,0,16000000.0,0.0,27.8637,-82.7524,27.9345,-82.5532,13.11,300,1,1,1,103,0,0,0,0,KTBW
619600,2020,12,16,2020-12-16,15:53:00,3,FL,12,0,1,0,0,280000.0,0.0,28.061,-82.1662,28.1203,-81.965,12.93,250,1,1,1,57,105,0,0,0,KTBW
619601,2020,12,23,2020-12-23,15:54:00,3,TX,48,0,2,0,0,70000.0,0.0,30.6341,-93.7149,30.6432,-93.6971,1.23,20,1,1,1,351,0,0,0,0,KLCH
619602,2020,12,23,2020-12-23,18:59:00,3,TX,48,0,1,0,0,15000.0,0.0,30.6649,-93.9058,30.6662,-93.8995,0.39,45,1,1,1,241,0,0,0,0,KLCH
619603,2020,12,23,2020-12-23,22:26:00,3,MS,28,0,0,0,0,5000.0,0.0,32.7076,-90.1827,32.7101,-90.1707,0.72,50,1,1,1,163,0,0,0,0,KJAN
619604,2020,12,23,2020-12-23,22:40:00,3,MS,28,0,0,0,0,5000.0,0.0,32.7295,-90.0465,32.7273,-90.0313,0.9,50,1,1,1,89,0,0,0,0,KJAN
619605,2020,12,23,2020-12-23,23:17:00,3,MS,28,0,1,0,0,7000.0,0.0,31.5573,-90.8446,31.5544,-90.8266,1.08,150,1,1,1,37,0,0,0,0,KJAN
619606,2020,12,23,2020-12-23,23:24:00,3,MS,28,0,1,0,0,15000.0,0.0,31.5714,-90.7532,31.5627,-90.6679,5.06,250,1,1,1,37,0,0,0,0,KJAN
619607,2020,12,23,2020-12-23,23:31:00,3,MS,28,0,0,0,0,12000.0,0.0,31.5827,-90.642,31.5866,-90.6137,1.72,200,1,1,1,37,85,0,0,0,KJAN
619608,2020,12,23,2020-12-23,23:36:00,3,MS,28,0,0,0,0,10000.0,0.0,31.6242,-90.61,31.5958,-90.562,3.44,100,1,1,1,85,0,0,0,0,KJAN
619609,2020,12,23,2020-12-23,23:41:00,3,MS,28,0,0,0,0,18000.0,0.0,31.617,-90.5478,31.596,-90.4823,4.12,150,1,1,1,85,0,0,0,0,KJAN
619610,2020,12,23,2020-12-23,23:51:00,3,MS,28,0,1,0,0,12000.0,0.0,31.6596,-90.4146,31.6561,-90.3825,1.9,880,1,1,1,85,0,0,0,0,KJAN
619611,2020,12,24,2020-12-24,00:25:00,3,MS,28,0,0,0,0,30000.0,0.0,31.6123,-89.8707,31.6222,-89.8391,1.98,400,1,1,1,65,0,0,0,0,KJAN
619612,2020,12,24,2020-12-24,01:02:00,3,MS,28,0,1,0,0,18000.0,0.0,31.7838,-89.5077,31.7899,-89.4523,3.28,100,1,1,1,31,0,0,0,0,KJAN
619613,2020,12,24,2020-12-24,01:07:00,3,MS,28,0,0,0,0,15000.0,0.0,31.83,-89.4293,31.8368,-89.3724,3.37,50,1,1,1,129,0,0,0,0,KJAN
619614,2020,12,24,2020-12-24,01:17:00,3,MS,28,0,0,0,0,10000.0,0.0,31.8667,-89.2909,31.8859,-89.2516,2.66,25,1,1,1,61,0,0,0,0,KJAN
619615,2020,12,24,2020-12-24,01:26:00,3,MS,28,0,1,0,0,100000.0,0.0,31.9595,-89.1579,31.9838,-89.0981,3.89,550,1,1,1,61,0,0,0,0,KJAN
619616,2020,12,24,2020-12-24,11:16:00,3,NC,37,0,0,0,0,1000.0,0.0,34.3883,-78.7795,34.3903,-78.7793,0.14,20,1,1,1,47,0,0,0,0,KLTX
619617,2020,12,24,2020-12-24,17:16:00,3,FL,12,0,1,2,0,0.0,0.0,29.8855,-82.1426,29.9003,-82.076,4.12,100,1,1,1,7,0,0,0,0,KJAX
619618,2020,12,24,2020-12-24,17:45:00,3,FL,12,0,1,0,0,0.0,0.0,30.1706,-81.6453,30.1765,-81.6325,0.87,60,1,1,1,31,0,0,0,0,KJAX
619619,2020,12,24,2020-12-24,17:54:00,3,FL,12,0,1,0,0,0.0,0.0,30.2142,-81.5427,30.2158,-81.5327,0.6,100,1,1,1,31,0,0,0,0,KJAX
619620,2020,12,24,2020-12-24,18:30:00,3,SC,45,0,1,0,0,0.0,0.0,33.6108,-80.1438,33.6137,-80.1394,0.32,50,1,1,1,27,0,0,0,0,KCAE
